 written on 13Mar2024 at 17:29:07 
           9
         597
    4    3    4    3    2    1    2    3    1    1    1    2    2    1    1
    1    3    2    1    2    3    4    2    1    2    2    1    1    1    2
    2    1    1    1    1    1    2    4    1    1    1    1    1    1    1
    4    2    1    1    1    1    1    2    2    1    1    1    2    2    1
    2    4    3    3    1    1    1    2    2    1    1    1    1    1    2
    3    1    1    1    1    1    1    1    3    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    3    1    1    1    1
    1    1    1    3    2    1    1    1    1    1    2    2    1    1    1
    3    3    4    2    1    1    1    3    4    1    1    1    1    1    1
    1    4    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    4    1
    1    1    1    1    1    1    4    3    1    1    1    2    4    2    1
    2    2    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    2    2    1    2    3    2    1    1    1    2    3
    1    1    1    1    1    1    1    3    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    3    2    1
    1    1    2    3    2    1    2    2    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    2    2    1    2    4
    2    1    1    1    3    4    1    1    1    1    1    1    1    4    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    4    1    1    1    1
    1    1    1    4    3    1    1    1    2    4    3    3    1    1    1
    2    2    1    1    1    1    1    2    3    1    1    1    1    1    1
    1    3    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    1    3    2    1    1
    1    1    1    2    2    1    1    1    3    3    4    2    1    2    2
    1    1    1    2    2    1    1    1    1    1    2    4    1    1    1
    1    1    1    1    4    2    1    1    1    1    1    2    2    1    1
    1    2    2    1    2    4    3    2    1    2    3    1    1    1    2
    2    1    1    1    3    2    1    2    3    4    3    4
   -6    2   -4    1    1    0.006024    0.000000
   -6    2   -4    2    1   -0.000061   -0.000000
   -6    2   -4    3    1   -0.007119    0.000000
   -6    2   -4    4    1    0.000828    0.000000
   -6    2   -4    5    1   -0.000060   -0.000000
   -6    2   -4    6    1   -0.000000    0.000000
   -6    2   -4    7    1   -0.000000   -0.000000
   -6    2   -4    8    1    0.000828    0.000000
   -6    2   -4    9    1   -0.000000   -0.000000
   -6    2   -4    1    2   -0.000828    0.000000
   -6    2   -4    2    2    0.007662   -0.000000
   -6    2   -4    3    2   -0.000060    0.000000
   -6    2   -4    4    2    0.000378    0.000000
   -6    2   -4    5    2   -0.008394    0.000000
   -6    2   -4    6    2    0.001169    0.000000
   -6    2   -4    7    2   -0.000002   -0.000000
   -6    2   -4    8    2    0.000379    0.000000
   -6    2   -4    9    2    0.000003    0.000000
   -6    2   -4    1    3   -0.007120    0.000000
   -6    2   -4    2    3   -0.000828   -0.000000
   -6    2   -4    3    3    0.006024   -0.000000
   -6    2   -4    4    3    0.000060    0.000000
   -6    2   -4    5    3   -0.000828   -0.000000
   -6    2   -4    6    3    0.000000    0.000000
   -6    2   -4    7    3    0.000000    0.000000
   -6    2   -4    8    3    0.000061    0.000000
   -6    2   -4    9    3    0.000000   -0.000000
   -6    2   -4    1    4    0.000061   -0.000000
   -6    2   -4    2    4    0.000378   -0.000000
   -6    2   -4    3    4    0.000828   -0.000000
   -6    2   -4    4    4    0.007662   -0.000000
   -6    2   -4    5    4    0.000379   -0.000000
   -6    2   -4    6    4    0.000003    0.000000
   -6    2   -4    7    4   -0.000003   -0.000000
   -6    2   -4    8    4   -0.008393   -0.000000
   -6    2   -4    9    4   -0.001170   -0.000000
   -6    2   -4    1    5   -0.000828    0.000000
   -6    2   -4    2    5   -0.008393    0.000000
   -6    2   -4    3    5   -0.000061    0.000000
   -6    2   -4    4    5    0.000378    0.000000
   -6    2   -4    5    5    0.007662    0.000000
   -6    2   -4    6    5   -0.001170   -0.000000
   -6    2   -4    7    5    0.000002    0.000000
   -6    2   -4    8    5    0.000378   -0.000000
   -6    2   -4    9    5   -0.000002   -0.000000
   -6    2   -4    1    6    0.000000    0.000000
   -6    2   -4    2    6   -0.001170   -0.000000
   -6    2   -4    3    6   -0.000000   -0.000000
   -6    2   -4    4    6   -0.000002   -0.000000
   -6    2   -4    5    6    0.001169    0.000000
   -6    2   -4    6    6    0.000083    0.000000
   -6    2   -4    7    6    0.000000   -0.000000
   -6    2   -4    8    6    0.000003   -0.000000
   -6    2   -4    9    6   -0.000000    0.000000
   -6    2   -4    1    7    0.000000    0.000000
   -6    2   -4    2    7    0.000002    0.000000
   -6    2   -4    3    7   -0.000000   -0.000000
   -6    2   -4    4    7    0.000003    0.000000
   -6    2   -4    5    7   -0.000002   -0.000000
   -6    2   -4    6    7    0.000000   -0.000000
   -6    2   -4    7    7    0.000277    0.000000
   -6    2   -4    8    7   -0.000003   -0.000000
   -6    2   -4    9    7   -0.000000   -0.000000
   -6    2   -4    1    8    0.000060   -0.000000
   -6    2   -4    2    8    0.000378   -0.000000
   -6    2   -4    3    8    0.000828   -0.000000
   -6    2   -4    4    8   -0.008394    0.000000
   -6    2   -4    5    8    0.000379    0.000000
   -6    2   -4    6    8   -0.000002   -0.000000
   -6    2   -4    7    8    0.000003    0.000000
   -6    2   -4    8    8    0.007662   -0.000000
   -6    2   -4    9    8    0.001169    0.000000
   -6    2   -4    1    9    0.000000   -0.000000
   -6    2   -4    2    9   -0.000002   -0.000000
   -6    2   -4    3    9   -0.000000   -0.000000
   -6    2   -4    4    9    0.001169   -0.000000
   -6    2   -4    5    9    0.000003    0.000000
   -6    2   -4    6    9   -0.000000    0.000000
   -6    2   -4    7    9   -0.000000    0.000000
   -6    2   -4    8    9   -0.001170    0.000000
   -6    2   -4    9    9    0.000083    0.000000
   -6    3   -3    1    1    0.005546    0.000000
   -6    3   -3    2    1    0.001111   -0.000000
   -6    3   -3    3    1   -0.007447    0.000000
   -6    3   -3    4    1    0.001294    0.000000
   -6    3   -3    5    1   -0.003220    0.000000
   -6    3   -3    6    1    0.000516    0.000000
   -6    3   -3    7    1   -0.000001   -0.000000
   -6    3   -3    8    1    0.001299    0.000000
   -6    3   -3    9    1    0.000001   -0.000000
   -6    3   -3    1    2    0.003785    0.000000
   -6    3   -3    2    2    0.005549   -0.000000
   -6    3   -3    3    2   -0.003221   -0.000000
   -6    3   -3    4    2   -0.000475   -0.000000
   -6    3   -3    5    2   -0.005117   -0.000000
   -6    3   -3    6    2   -0.000622   -0.000000
   -6    3   -3    7    2    0.000001    0.000000
   -6    3   -3    8    2   -0.000472   -0.000000
   -6    3   -3    9    2   -0.000001   -0.000000
   -6    3   -3    1    3   -0.005114   -0.000000
   -6    3   -3    2    3   -0.003219    0.000000
   -6    3   -3    3    3    0.005546    0.000000
   -6    3   -3    4    3   -0.000471   -0.000000
   -6    3   -3    5    3    0.003785    0.000000
   -6    3   -3    6    3   -0.000621   -0.000000
   -6    3   -3    7    3    0.000001   -0.000000
   -6    3   -3    8    3   -0.000477   -0.000000
   -6    3   -3    9    3   -0.000002   -0.000000
   -6    3   -3    1    4   -0.000477    0.000000
   -6    3   -3    2    4    0.001295    0.000000
   -6    3   -3    3    4    0.001300    0.000000
   -6    3   -3    4    4   -0.010654   -0.000000
   -6    3   -3    5    4   -0.000472    0.000000
   -6    3   -3    6    4    0.000229   -0.000000
   -6    3   -3    7    4    0.000246   -0.000000
   -6    3   -3    8    4    0.009566   -0.000000
   -6    3   -3    9    4    0.000245   -0.000000
   -6    3   -3    1    5   -0.003219    0.000000
   -6    3   -3    2    5   -0.007450    0.000000
   -6    3   -3    3    5    0.001111    0.000000
   -6    3   -3    4    5    0.001298    0.000000
   -6    3   -3    5    5    0.005549    0.000000
   -6    3   -3    6    5    0.000516    0.000000
   -6    3   -3    7    5   -0.000001    0.000000
   -6    3   -3    8    5    0.001295    0.000000
   -6    3   -3    9    5    0.000001    0.000000
   -6    3   -3    1    6   -0.000622   -0.000000
   -6    3   -3    2    6    0.000516   -0.000000
   -6    3   -3    3    6    0.000516   -0.000000
   -6    3   -3    4    6    0.000229   -0.000000
   -6    3   -3    5    6   -0.000622   -0.000000
   -6    3   -3    6    6   -0.000028   -0.000000
   -6    3   -3    7    6    0.000000   -0.000000
   -6    3   -3    8    6    0.000229    0.000000
   -6    3   -3    9    6    0.000000   -0.000000
   -6    3   -3    1    7    0.000001    0.000000
   -6    3   -3    2    7   -0.000001    0.000000
   -6    3   -3    3    7   -0.000001   -0.000000
   -6    3   -3    4    7   -0.000246   -0.000000
   -6    3   -3    5    7    0.000001    0.000000
   -6    3   -3    6    7    0.000000   -0.000000
   -6    3   -3    7    7   -0.000124    0.000000
   -6    3   -3    8    7    0.000246    0.000000
   -6    3   -3    9    7   -0.000077   -0.000000
   -6    3   -3    1    8   -0.000471    0.000000
   -6    3   -3    2    8    0.001298    0.000000
   -6    3   -3    3    8    0.001294   -0.000000
   -6    3   -3    4    8    0.009566   -0.000000
   -6    3   -3    5    8   -0.000475   -0.000000
   -6    3   -3    6    8    0.000230    0.000000
   -6    3   -3    7    8   -0.000246    0.000000
